latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-33.47629654,-70.67779712,84.6812,0.7971,"POLYGON((-70.6777602853492 -33.4763484004819, -70.6777507458905 -33.4762503742599, -70.6778339546431 -33.4762446874765, -70.6778434941944 -33.4763427136893, -70.6777602853492 -33.4763484004819))",47RFG8FC+FVP3
-33.42093547,-70.65137846,45.083,0.7074,"POLYGON((-70.6513502898764 -33.4209719819026, -70.6513433145921 -33.4209034940986, -70.6514066386845 -33.4208989589358, -70.6514136140179 -33.4209674467346, -70.6513502898764 -33.4209719819026))",47RFH8HX+JCHH
-33.47953883,-70.74275371,31.8952,0.7567,"POLYGON((-70.7427102829014 -33.4795415111344, -70.7427405784869 -33.4795040368338, -70.7427971461668 -33.4795361509025, -70.742766850597 -33.479573625217, -70.7427102829014 -33.4795415111344))",47RFG7C4+5VQH
-33.39935027,-70.55538615,7.1424,0.6865,"POLYGON((-70.5553703054669 -33.3993394747727, -70.5553967491889 -33.3993356311037, -70.5554019975259 -33.3993610343756, -70.5553755537962 -33.3993648780459, -70.5553703054669 -33.3993394747727))",47RFJC2V+7R5W
-33.52147104,-70.76062833,13.0881,0.6606,"POLYGON((-70.7606134242502 -33.5214932055615, -70.760615144979 -33.5214481165085, -70.7606432764978 -33.5214488696724, -70.7606415557835 -33.5214939587253, -70.7606134242502 -33.5214932055615))",47RFF6HQ+CP95
-33.5165915,-70.69606179,19.9932,0.7794,"POLYGON((-70.6960268848507 -33.5165851344391, -70.6960833905961 -33.5165676654212, -70.6960967013268 -33.5165978741077, -70.696040195565 -33.516615343132, -70.6960268848507 -33.5165851344391))",47RFF8M3+9H86
-33.50409887,-70.7479523,18.505,0.7177,"POLYGON((-70.7479290167857 -33.5041184672156, -70.7479251068377 -33.5040832093614, -70.7479755780552 -33.5040792811695, -70.7479794880232 -33.5041145390215, -70.7479290167857 -33.5041184672156))",47RFF7W2+9R74
-33.47370289,-70.71687477,20.5119,0.7452,"POLYGON((-70.7168404291991 -33.4737066906984, -70.7168652393428 -33.4736749862534, -70.7169091037508 -33.4736990942798, -70.716884293617 -33.4737307987332, -70.7168404291991 -33.4737066906984))",47RFG7GM+G76R
-33.42875831,-70.67552967,292.6959,0.9141,"POLYGON((-70.6754525983599 -33.4288619977544, -70.6754676082397 -33.4286559992435, -70.675629847976 -33.4286643103693, -70.6756264711731 -33.428710655516, -70.6755941403337 -33.4287089993076, -70.6755825075812 -33.4288686526782, -70.6754525983599 -33.4288619977544))",47RFH8CF+FQXJ
-33.43174494,-70.76857075,54.0254,0.6729,"POLYGON((-70.7685311422099 -33.4317075282548, -70.7685908607623 -33.4316978416108, -70.7686103597284 -33.4317823522603, -70.7685506411211 -33.4317920389154, -70.7685311422099 -33.4317075282548))",47RFH69J+8H38
-33.44803522,-70.67191941,49.8951,0.7618,"POLYGON((-70.6718571035888 -33.448048448137, -70.6718637886156 -33.4480082162465, -70.6719817127924 -33.4480219862424, -70.6719750278196 -33.4480622181383, -70.6718571035888 -33.448048448137))",47RFH82H+Q6PG
-33.44430198,-70.69316226,23.9057,0.7284,"POLYGON((-70.6931234219398 -33.444313532176, -70.6931284682147 -33.4442821968563, -70.6932010899392 -33.4442904162535, -70.6931960436901 -33.4443217515754, -70.6931234219398 -33.444313532176))",47RFH844+7PGX
-33.4432694,-70.75113231,66.0819,0.8084,"POLYGON((-70.751092773959 -33.4433092289052, -70.7510845574895 -33.443236504019, -70.751171846299 -33.4432295727809, -70.7511800628405 -33.4433022976597, -70.751092773959 -33.4433092289052))",47RFH64X+MGX9
-33.46305368,-70.62957002,93.4741,0.7082,"POLYGON((-70.6295058134055 -33.4630839089326, -70.6295288067196 -33.4630025187067, -70.6296342367976 -33.4630234425323, -70.6296112435782 -33.4631048327745, -70.6295058134055 -33.4630839089326))",47RFG9PC+Q5FX
-33.48109587,-70.65311024,18.0589,0.6938,"POLYGON((-70.6530954427588 -33.481120490207, -70.6530857475303 -33.4810774675421, -70.6531250484723 -33.4810712484108, -70.6531347437194 -33.481114271072, -70.6530954427588 -33.481120490207))",47RFG89W+HQ63
-33.4920324,-70.70877695,103.446,0.9068,"POLYGON((-70.7086988 -33.4920178, -70.7088213 -33.4919765, -70.7088551 -33.492047, -70.7087326 -33.4920883, -70.7086988 -33.4920178))",47RFG75R+5FQJ
-33.43140645,-70.74639911,64.928,0.765,"POLYGON((-70.7463386036146 -33.431396612745, -70.7464201750106 -33.4313578871948, -70.7464596203507 -33.4314162994102, -70.7463780489198 -33.4314550249875, -70.7463386036146 -33.431396612745))",47RFH793+CCQJ
-33.4824137,-70.62713886,105.6119,0.8061,"POLYGON((-70.6270786225302 -33.4824576415852, -70.6271058970876 -33.4823527438097, -70.6271991018555 -33.4823697607307, -70.6271718274059 -33.482474658523, -70.6270786225302 -33.4824576415852))",47RFG99F+24QG
-33.49380131,-70.69975624,88.2342,0.8652,"POLYGON((-70.6996869694638 -33.4937922227547, -70.6997818188102 -33.4937411257765, -70.6998153267245 -33.4937847897555, -70.6997941402421 -33.4937962032932, -70.6998140666094 -33.4938221692151, -70.6997404037084 -33.4938618526942, -70.6996869694638 -33.4937922227547))",47RFG842+F3HX
-33.50662356,-70.75067254,30.7463,0.801,"POLYGON((-70.750638858115 -33.5066467884253, -70.7506346845662 -33.5066053916127, -70.7507062155475 -33.5066003305506, -70.7507103891299 -33.50664172736, -70.750638858115 -33.5066467884253))",47RFF6VX+9P43
-33.42670263,-70.58358553,44.6578,0.7649,"POLYGON((-70.5835504314441 -33.4267468036029, -70.5835784699657 -33.426649885303, -70.5836206409679 -33.4266584631529, -70.5835926024912 -33.4267553814609, -70.5835504314441 -33.4267468036029))",47RFHCF8+8H7V
-33.40370674,-70.74748387,288.0713,0.883,"POLYGON((-70.7474427695322 -33.4038628098532, -70.747427095617 -33.403575513986, -70.7475377778265 -33.40357126605, -70.7475458745897 -33.4037196730003, -70.7475174476351 -33.4037207640256, -70.7475250251042 -33.4038596529201, -70.7474427695322 -33.4038628098532))",47RFH7W3+G26P
-33.49239397,-70.72557067,72.9606,0.8791,"POLYGON((-70.7255426525304 -33.4924298476565, -70.7255448113856 -33.4924067919219, -70.7255077952468 -33.4924043586664, -70.7255121291338 -33.4923580746198, -70.725625857462 -33.4923655505165, -70.7256193648006 -33.4924348903003, -70.7255426525304 -33.4924298476565))",47RFG75F+2QV8
-33.50812589,-70.75236786,139.0497,0.8905,"POLYGON((-70.752278987631 -33.5081626371205, -70.7522809827401 -33.5080859319388, -70.7524567353858 -33.5080891398273, -70.752454740432 -33.5081658450062, -70.752278987631 -33.5081626371205))",47RFF6RX+P3RR
-33.4919699,-70.72477693,76.7016,0.8193,"POLYGON((-70.7247310306637 -33.4920116644871, -70.7247405030063 -33.4919220244024, -70.724822839561 -33.4919281324376, -70.7248133673032 -33.4920177725258, -70.7247310306637 -33.4920116644871))",47RFG75G+6396
-33.43236205,-70.71261632,292.7124,0.9069,"POLYGON((-70.7125298565735 -33.4322593184762, -70.7126515252342 -33.4322398264511, -70.7127027869736 -33.4324647692166, -70.7125811180148 -33.4324842613009, -70.7125298565735 -33.4322593184762))",47RFH79P+3X2F
-33.50184666,-70.77512904,55.791,0.6871,"POLYGON((-70.7750898887846 -33.5018137402067, -70.7751414700898 -33.5018094457182, -70.7751396491153 -33.5017940946121, -70.7751555307058 -33.5017927723593, -70.7751663446698 -33.5018839355736, -70.7750988817136 -33.5018895523215, -70.7750898887846 -33.5018137402067))",47RFF6XF+7W95
-33.47526097,-70.75376327,23.1087,0.8237,"POLYGON((-70.7537212590221 -33.4752728371273, -70.7537228511182 -33.4752457216474, -70.7538052849382 -33.4752491208625, -70.7538036928683 -33.4752762363425, -70.7537212590221 -33.4752728371273))",47RFG6FW+VFXG
-33.39101275,-70.76750435,37.9782,0.7414,"POLYGON((-70.7674628586595 -33.3909933786275, -70.7675171489058 -33.3909743913394, -70.7675458403333 -33.3910321193344, -70.7674915500585 -33.3910511066359, -70.7674628586595 -33.3909933786275))",47RFJ65J+HXXH
-33.39905087,-70.73271024,29.2763,0.7689,"POLYGON((-70.7326687519546 -33.3990625561888, -70.7327174547785 -33.3990146655268, -70.7327517342965 -33.399039191853, -70.73270303148 -33.3990870825288, -70.7326687519546 -33.3990625561888))",47RFJ728+9WFV
-33.39641072,-70.72703883,56.5503,0.8141,"POLYGON((-70.7270017489834 -33.3964477598773, -70.7270025061342 -33.3963731466402, -70.7270759221905 -33.3963736707976, -70.7270751651025 -33.3964482840329, -70.7270017489834 -33.3964477598773))",47RFJ73F+C5PH
-33.47889775,-70.73661008,80.8005,0.8293,"POLYGON((-70.7365483132273 -33.4789223253865, -70.7365818148377 -33.4788455777666, -70.7366718526635 -33.4788731780223, -70.7366383511245 -33.478949925664, -70.7365483132273 -33.4789223253865))",47RFG7C7+C9R3
-33.48324458,-70.76780292,15.8149,0.6506,"POLYGON((-70.7677697640355 -33.4832434717154, -70.7677855969919 -33.4832208745168, -70.7678360654213 -33.4832457041832, -70.7678202324742 -33.4832683013879, -70.7677697640355 -33.4832434717154))",47RFG68J+PV47
-33.4003001,-70.79818572,223.8132,0.818,"POLYGON((-70.7981899465538 -33.4004099415135, -70.7981904048918 -33.4004000433628, -70.7981295766982 -33.4003980617402, -70.7981392559022 -33.4001890349854, -70.7982368020741 -33.4001922127767, -70.7982304816054 -33.400328709526, -70.7982413586484 -33.4003290638653, -70.7982375418262 -33.4004114920215, -70.7981899465538 -33.4004099415135))",47RFH6X2+VPGR
-33.49880265,-70.6747078,68.8507,0.6651,"POLYGON((-70.6746453339994 -33.4987898296325, -70.6747392609638 -33.4987556585014, -70.6747702633737 -33.4988154738021, -70.674676336362 -33.4988496449584, -70.6746453339994 -33.4987898296325))",47RFG82G+F4FV
-33.52788551,-70.6431797,39.8444,0.6849,"POLYGON((-70.6431638722083 -33.5279279863007, -70.6431473277521 -33.5278502274444, -70.6431955117472 -33.5278430363063, -70.6432120562459 -33.5279207951547, -70.6431638722083 -33.5279279863007))",47RFF9C4+RPWC
-33.42492984,-70.66147989,34.0883,0.7855,"POLYGON((-70.6614825391417 -33.4248764702254, -70.6615130976636 -33.4248842551751, -70.6614772413209 -33.4249832189333, -70.6614466827679 -33.424975433976, -70.6614825391417 -33.4248764702254))",47RFH8GQ+2CCW
-33.4064124,-70.68517624,974.6681,0.9013,"POLYGON((-70.6851912212248 -33.4061033992982, -70.6852533444059 -33.406117477115, -70.6852453816633 -33.4061421946327, -70.6853425748279 -33.4061642196322, -70.6851677262325 -33.4067069737119, -70.6850084089344 -33.4066708706999, -70.6851912212248 -33.4061033992982))",47RFH8V7+CWPF
-33.52151424,-70.76615794,122.8838,0.9085,"POLYGON((-70.7660992506044 -33.5215650531224, -70.7661000419516 -33.5214628012752, -70.766216624894 -33.5214634341983, -70.7662158336844 -33.5215656860417, -70.7660992506044 -33.5215650531224))",47RFF6HM+9GWH
-33.4181704,-70.70619098,10.7767,0.6796,"POLYGON((-70.7061837884203 -33.4181911466973, -70.7061702735091 -33.4181575480144, -70.7061981780308 -33.418149654555, -70.7062116929513 -33.4181832532346, -70.7061837884203 -33.4181911466973))",47RFH7JV+PGM5
-33.51825524,-70.69060326,88.0792,0.8281,"POLYGON((-70.6905901676694 -33.5183177232123, -70.6905429356289 -33.5182168739631, -70.6906163614365 -33.5181927470154, -70.6906635935465 -33.5182935962346, -70.6905901676694 -33.5183177232123))",47RFF8J5+MQRP
-33.4577037,-70.65498191,131.4007,0.826,"POLYGON((-70.6549242134795 -33.4577620372532, -70.6549384249697 -33.4576372697739, -70.6550395980976 -33.4576453663899, -70.6550253867524 -33.4577701338762, -70.6549242134795 -33.4577620372532))",47RFG8RW+W26W
-33.51807313,-70.63926485,419.9614,0.9313,"POLYGON((-70.6391635722011 -33.5179285260477, -70.6392891681749 -33.5179067202832, -70.6393661312581 -33.5182177318745, -70.6392405348613 -33.5182395377288, -70.6391635722011 -33.5179285260477))",47RFF9J6+Q7H4
-33.47829931,-70.56255304,18.7513,0.6639,"POLYGON((-70.5625542088479 -33.4783406706424, -70.5625300403325 -33.4782626942691, -70.5625518841322 -33.4782579397216, -70.5625760526657 -33.4783359160901, -70.5625542088479 -33.4783406706424))",47RFGCCP+MXP3
-33.51628502,-70.69507725,27.1933,0.7832,"POLYGON((-70.6950670012459 -33.5163182835521, -70.6950436915663 -33.516265291238, -70.6950875212433 -33.5162517642482, -70.6951108309452 -33.5163047565532, -70.6950670012459 -33.5163182835521))",47RFF8M3+FXMG
-33.50573148,-70.63980687,137.4358,0.809,"POLYGON((-70.6397561022358 -33.5057994637802, -70.6397615879431 -33.5056608223455, -70.6398576341981 -33.5056634893916, -70.6398521486441 -33.5058021308259, -70.6397561022358 -33.5057994637802))",47RFF9V6+P34J
-33.41245936,-70.71142431,12.9974,0.6927,"POLYGON((-70.7113982478182 -33.4124505620773, -70.7114423428477 -33.4124412905119, -70.7114503758623 -33.4124681609102, -70.7114062808203 -33.4124774324789, -70.7113982478182 -33.4124505620773))",47RFH7QQ+2C8M
-33.41074442,-70.66851532,75.1721,0.8527,"POLYGON((-70.6684664346666 -33.4107815661154, -70.6684679667344 -33.4107059073505, -70.6685642048733 -33.4107072780152, -70.668562672889 -33.4107829367787, -70.6684664346666 -33.4107815661154))",47RFH8QJ+PH58
-33.50960551,-70.63434516,21.9315,0.7404,"POLYGON((-70.6343239078682 -33.5095776679722, -70.6343599856825 -33.5095748838698, -70.6343664154765 -33.5096333531876, -70.6343303376383 -33.5096361372932, -70.6343239078682 -33.5095776679722))",47RFF9R8+572Q
-33.49868886,-70.58113339,181.7595,0.7621,"POLYGON((-70.581083 -33.4987612, -70.5810498 -33.4986293, -70.5811618 -33.4986095, -70.5811828 -33.498693, -70.5812263 -33.4986854, -70.5812384 -33.4987338, -70.581083 -33.4987612))",47RFGC29+GGHG
-33.47844872,-70.65136718,141.8032,0.83,"POLYGON((-70.6513017633752 -33.4783943282539, -70.6514129804296 -33.4783817129989, -70.6514325904219 -33.478503119908, -70.6513213732169 -33.478515735185, -70.6513017633752 -33.4783943282539))",47RFG8CX+JFC3
-33.52483002,-70.58240609,25.8272,0.7093,"POLYGON((-70.5823874255461 -33.5248697644961, -70.5823940532437 -33.5247885176826, -70.5824247501372 -33.5247902742815, -70.5824181224682 -33.5248715210957, -70.5823874255461 -33.5248697644961))",47RFFCG9+329J
-33.44370991,-70.71367418,312.1631,0.8425,"POLYGON((-70.7135816777508 -33.443682482397, -70.7136270426516 -33.4436865393758, -70.7136335405296 -33.4436354731401, -70.7136797241726 -33.4436396033225, -70.7136880369753 -33.4435742734036, -70.7137609561741 -33.4435807945002, -70.7137306542278 -33.4438189371991, -70.7136367810562 -33.4438105422082, -70.7136415877756 -33.4437727666404, -70.7136163578272 -33.4437705103367, -70.7136115510969 -33.4438082859038, -70.7135661861333 -33.4438042289214, -70.7135816777508 -33.443682482397))",47RFH74P+GG8M
-33.39890759,-70.71065053,5.8445,0.7111,"POLYGON((-70.7106370621 -33.3989181001043, -70.7106370802906 -33.3988970656059, -70.7106639977445 -33.3988970819805, -70.7106639795604 -33.3989181164787, -70.7106370621 -33.3989181001043))",47RFJ72Q+CPQJ
-33.43867867,-70.77237765,156.5801,0.7899,"POLYGON((-70.7724115200372 -33.4387435532459, -70.7724114856312 -33.4387231984259, -70.772335125067 -33.4387232891274, -70.7723351594549 -33.4387436439484, -70.7723028618392 -33.438743682298, -70.7723026654415 -33.4386274043656, -70.7723349630155 -33.4386273660176, -70.7723350026257 -33.4386508127815, -70.772372954236 -33.4386507677091, -70.7723728897071 -33.4386125807886, -70.7724450283444 -33.4386124950835, -70.7724452498527 -33.438743513166, -70.7724115200372 -33.4387435532459))",47RFH66H+G2HX
-33.50638387,-70.60912054,122.1374,0.7911,"POLYGON((-70.6090371055653 -33.5063642047037, -70.609060471797 -33.5063820931973, -70.609134318351 -33.5063143983901, -70.6092073612144 -33.5063703177269, -70.609116418386 -33.5064536846607, -70.609020009273 -33.5063798767742, -70.6090371055653 -33.5063642047037))",47RFF9VR+C9RJ
-33.49839415,-70.67615008,17.83,0.7782,"POLYGON((-70.6761394583337 -33.4984223821661, -70.6761281892898 -33.4983709227485, -70.6761606995938 -33.498365925464, -70.6761719686563 -33.498417384878, -70.6761394583337 -33.4984223821661))",47RFG82F+JGX6
-33.4663125,-70.70782936,206.174,0.8373,"POLYGON((-70.7078214337574 -33.4663957406482, -70.7078238885005 -33.4663790183382, -70.7077525073163 -33.4663716578056, -70.7077736233371 -33.4662278108908, -70.7079005491481 -33.4662408989336, -70.7078794333367 -33.4663847458626, -70.7079095742422 -33.4663878538414, -70.7079071195154 -33.4664045761525, -70.7078214337574 -33.4663957406482))",47RFG7MR+FVFF
-33.4376374,-70.6616543,52.4157,0.7059,"POLYGON((-70.6616338607548 -33.437584689913, -70.6616762433319 -33.4375878341732, -70.6616727273788 -33.4376211475319, -70.66170000852 -33.4376231714453, -70.6616974280133 -33.4376476215877, -70.6616701468644 -33.4376455976744, -70.6616653521315 -33.4376910273107, -70.6616229695044 -33.4376878830483, -70.6616338607548 -33.437584689913))",47RFH86Q+W8XC
-33.48849811,-70.59525172,56.8998,0.7108,"POLYGON((-70.5951936121598 -33.4885052260102, -70.5952608665299 -33.4884495011492, -70.5953098220926 -33.4884909835628, -70.5952425677245 -33.4885467084508, -70.5951936121598 -33.4885052260102))",47RFGC63+JV55
-33.39256716,-70.6403318,24.9939,0.6754,"POLYGON((-70.6403054691811 -33.3925911108876, -70.6403121375786 -33.3925390592794, -70.6403581205028 -33.3925432044571, -70.6403514521325 -33.3925952560668, -70.6403054691811 -33.3925911108876))",47RFJ945+XVF7
-33.40913832,-70.72213917,4.0241,0.7777,"POLYGON((-70.7221330850501 -33.4091552974869, -70.7221338780149 -33.4091211442, -70.7221452893497 -33.4091213305585, -70.7221444963894 -33.4091554838455, -70.7221330850501 -33.4091552974869))",47RFH7RH+84XG
-33.52417692,-70.69490871,214.2077,0.7767,"POLYGON((-70.694799661376 -33.5241573691138, -70.6949245522922 -33.5240844662456, -70.6950177470169 -33.5241964632293, -70.694892856026 -33.5242693661928, -70.694799661376 -33.5241573691138))",47RFF8G4+82GX
-33.41930367,-70.71926376,81.3976,0.8913,"POLYGON((-70.7191958944024 -33.4192808099408, -70.7193200891116 -33.419264547555, -70.7193316331296 -33.4193265436584, -70.719207438335 -33.4193428060584, -70.7191958944024 -33.4192808099408))",47RFH7JJ+77HW
-33.48050673,-70.59230877,36.3682,0.7689,"POLYGON((-70.5922562669465 -33.4805006604609, -70.59234899379 -33.4804777937395, -70.5923612776991 -33.4805127728769, -70.5922685977197 -33.4805356853421, -70.5922562669465 -33.4805006604609))",47RFGC95+Q3WJ
-33.44868128,-70.61091503,78.2858,0.7047,"POLYGON((-70.6108564191624 -33.4487102646349, -70.6108688317369 -33.4486393930395, -70.6109736442713 -33.4486522931938, -70.6109612317804 -33.4487231647971, -70.6108564191624 -33.4487102646349))",47RFH92Q+GJGP
-33.45223733,-70.71675084,93.9919,0.8523,"POLYGON((-70.716682286088 -33.4522664682762, -70.7166875688292 -33.4521853704951, -70.7167338743888 -33.4521874900246, -70.7167320164614 -33.4522160121653, -70.7168333710377 -33.4522206513742, -70.7168299463279 -33.4522732270162, -70.716682286088 -33.4522664682762))",47RFG7XM+475H
-33.44386944,-70.7216673,72.2053,0.8676,"POLYGON((-70.7216176034057 -33.4439040596238, -70.7216268317739 -33.4438272128433, -70.7217169897749 -33.4438348221278, -70.7217077614871 -33.4439116689123, -70.7216176034057 -33.4439040596238))",47RFH74H+F848
-33.49093999,-70.66424466,40.9872,0.7106,"POLYGON((-70.6642400165125 -33.4909856272421, -70.6642042464838 -33.490909164173, -70.6642493077503 -33.490894365011, -70.6642850778112 -33.4909708280665, -70.6642400165125 -33.4909856272421))",47RFG85P+J8CC
